title_romaji,title_english,meanScore,R_expected,OI,Interpretation
Kill la Kill Tokubetsu-hen,Kill la Kill: GOODBYE AGAIN,75.0,74.25412270303342,0.745877296966583,Fairly rated
Kakutou Ryouri Densetsu Bistro Recipe,Fighting Foodons,60.0,59.25560463145372,0.7443953685462787,Fairly rated
Urusei Yatsura 4: Lum the Forever,Urusei Yatsura Movie 4: Lum The Forever,68.0,67.25681501904147,0.7431849809585316,Fairly rated
Vandread: the second stage,Vandread: The Second Stage,70.0,69.25977601442474,0.7402239855752555,Fairly rated
Teekyuu 3 Specials,Teekyuu 3 Specials,63.0,62.262388821944896,0.7376111780551042,Fairly rated
Kiniro Mosaic,KINMOZA!,70.0,69.26659988144338,0.7334001185566166,Fairly rated
Jikuu Boukenki Zentrix,Zentrix,54.0,53.26748768840733,0.7325123115926715,Fairly rated
Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,Rurouni Kenshin: New Kyoto Arc,66.0,65.26994140991843,0.730058590081569,Fairly rated
BEM: BECOME HUMAN,BEM: Become Human,66.0,65.27020633966069,0.7297936603393111,Fairly rated
Overlord,Overlord,76.0,75.27086853489612,0.729131465103876,Fairly rated
Gokujou Seitokai,Best Student Council,66.0,65.27315842147168,0.7268415785283224,Fairly rated
Kami nomi zo Shiru Sekai: 4-nin to Idol,The World God Only Knows: 4 Girls and an Idol,70.0,69.273295276133,0.7267047238670017,Fairly rated
RahXephon Kansoukyoku: Kanojo to Kanojo Jishin to - Thatness And Thereness,RahXephon Interlude: Her and Herself/Thatness and Thereness,59.0,58.276177349380234,0.7238226506197663,Fairly rated
PEACE MAKER Kurogane,Peacemaker,69.0,68.27648418117911,0.7235158188208857,Fairly rated
Mahou no Princess Minky Momo: Yume wo Dakishimete,Fairy Princess Minky Momo 2nd,73.0,72.27696478371695,0.7230352162830513,Fairly rated
OPPAI Life,Booby Life,61.0,60.27770026009809,0.7222997399019135,Fairly rated
Haikyuu!!: Gomi Suteba no Kessen,HAIKYU!! The Dumpster Battle,86.0,85.27861194857289,0.7213880514271125,Fairly rated
Xi Yangyang Yu Hui Tailang: Kuang Ye Xin Yuzhou,Pleasant Goat and Big Big Wolf: New Wild Cosmos,56.0,55.28057046790999,0.719429532090011,Fairly rated
Chieri to Cherry,Chieri and Cherry,55.0,54.281017154883166,0.7189828451168339,Fairly rated
Aiyou De Mishi,X&Y,69.0,68.28229319461892,0.7177068053810842,Fairly rated
Yume Senshi Wingman,Wingman,67.0,66.28688150824205,0.7131184917579532,Fairly rated
Kidou Senshi Gundam 0083: STARDUST MEMORY,Mobile Suit Gundam 0083: Stardust Memory,67.0,66.28980178154062,0.7101982184593822,Fairly rated
Mach GoGoGo (1997),Speed Racer X,63.0,62.29458652076788,0.7054134792321207,Fairly rated
Pikachu no Natsuyasumi,Pokémon: Pikachu's Vacation,65.0,64.29609128700334,0.7039087129966646,Fairly rated
Koukaku Kidoutai ARISE: GHOST IN THE SHELL - border:2 Ghost Whispers,Ghost in the Shell: Arise - Border:2 Ghost Whispers,71.0,70.29703406919839,0.7029659308016107,Fairly rated
TIGER & BUNNY: The Rising,Tiger & Bunny: The Movie - The Rising,75.0,74.29789900642413,0.7021009935758684,Fairly rated
Plastic Memories,Plastic Memories,77.0,76.29867369030913,0.7013263096908702,Fairly rated
Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai Shitara Konna ni Okkiku Nacchatta!,Erotic Encounter of the Alien Kind,64.0,63.29885836992902,0.7011416300709783,Fairly rated
Hibike! Euphonium 2 Specials,Sound! Euphonium 2 Shorts,67.0,66.30360883627789,0.6963911637221116,Fairly rated
Rinne no Lagrange: Kamogawa Days,Lagrange: The Flower of Rin-ne – Kamogawa Days,64.0,63.30410915895762,0.6958908410423774,Fairly rated
Gekkan Shoujo Nozaki-kun,Monthly Girls' Nozaki-kun,76.0,75.30450987168894,0.6954901283110644,Fairly rated
Hitozuma Life: One Time Gal,Hitozuma Life: One Time Gal,62.0,61.304966396313844,0.6950336036861557,Fairly rated
Log Horizon,Log Horizon,76.0,75.3083601706432,0.6916398293568022,Fairly rated
Sasaki to Miyano: Koi ni Kizuku Mae no Chottoshita Hanashi.,Sasaki and Miyano: A Tiny Episode From Before He Realized His Feelings,77.0,76.30961318027298,0.6903868197270242,Fairly rated
"CLANNAD: After Story - Mou Hitotsu no Sekai, Kyou-hen","Clannad: Another World, Kyou Chapter",74.0,73.3109325746425,0.6890674253575071,Fairly rated
Vatican Kiseki Chousakan,Vatican Miracle Examiner,58.0,57.31474260395995,0.6852573960400505,Fairly rated
Tetsuwan Birdy,Birdy the Mighty,68.0,67.31481775355866,0.6851822464413431,Fairly rated
xxxHOLiC,xxxHOLiC,76.0,75.31672126026062,0.6832787397393787,Fairly rated
MEGAZONE23 III,Megazone 23 Part III,55.0,54.31827576018048,0.6817242398195233,Fairly rated
Umi Monogatari: Marin no Kore Naani?,"Umi Monogatari: Marin's ""What Is This?""",56.0,55.31920397568227,0.6807960243177291,Fairly rated
Ginban Kaleidoscope,Skating Rink Kaleidoscope,69.0,68.323149357797,0.676850642202993,Fairly rated
Hiiro no Kakera Dai Ni Shou,Hiiro no Kakera: The Tamayori Princess Saga 2,67.0,66.32342055483112,0.6765794451688834,Fairly rated
Ou Dorobou JING,Jing: King of Bandits,67.0,66.3245146723641,0.6754853276358972,Fairly rated
Kibou no Chikara: Otona Precure '23,Power of Hope ~Precure Full Bloom~,65.0,64.32557811051058,0.6744218894894232,Fairly rated
I★CHU: HALFWAY THROUGH THE IDOL,I★CHU,62.0,61.326053053120205,0.673946946879795,Fairly rated
Battle Athletess Daiundoukai (TV),Battle Athletes Victory,66.0,65.32647625533284,0.6735237446671647,Fairly rated
Kenka Dokugaku,Viral Hit,71.0,70.32872568088855,0.671274319111447,Fairly rated
Dakaretai Otoko 1-i ni Odosarete Imasu.,DAKAICHI -I'm being harassed by the sexiest man of the year-,70.0,69.32946647901376,0.6705335209862398,Fairly rated
Tomorrow’s Leaves,Tomorrow’s Leaves,64.0,63.32955268821131,0.670447311788692,Fairly rated
Magic-kyun! Renaissance,Magic-Kyun! Renaissance,66.0,65.33148642504821,0.6685135749517883,Fairly rated
Howl no Ugoku Shiro,Howl‘s Moving Castle,85.0,84.34334006319658,0.6566599368034218,Fairly rated
Lupin III: GREEN vs RED,Lupin the 3rd: Green vs Red,66.0,65.34585837229743,0.6541416277025718,Fairly rated
Watashi no Oshi wa Akuyaku Reijou.,I'm in Love with the Villainess,73.0,72.34630942721351,0.6536905727864877,Fairly rated
Kojiki: Hyuuga-hen,The Hyuga Episode of Kojiki,50.0,49.34795487726858,0.6520451227314226,Fairly rated
Yukiyo Ichiya Monogatari,Snow Night Stories,52.0,51.34907161996957,0.6509283800304289,Fairly rated
Toji no Miko: Kizamishi Issen no Tomoshibi,Katana Maidens ~ Tomoshibi,65.0,64.35236629104001,0.6476337089599866,Fairly rated
Darcrows,DARCROWS,51.0,50.35469325802048,0.6453067419795175,Fairly rated
Ikebukuro West Gate Park,Ikebukuro West Gate Park,65.0,64.3549782760311,0.6450217239688953,Fairly rated
Shinmai 'FUREAI' Net. Concept Movie,Shinmai 'FUREAI' Net. Concept Movie,40.0,39.35906244686834,0.640937553131657,Fairly rated
Rennyuu Order: Okawari The Animation,Busty Love Order: Refill: THE ANIMATION,69.0,68.36067425600554,0.639325743994462,Fairly rated
Kun Tun Tianxia Zhi Zhang Men Guilai,The All-devouring Whale: Homecoming,76.0,75.36321738590044,0.6367826140995589,Fairly rated
Mou Sukoshi dake,Just a Little Step,67.0,66.36551955326067,0.6344804467393317,Fairly rated
Wo Wei Ge Kuang: Xuanlu Chongqi,Music Up: Reborn,53.0,52.36633609163971,0.6336639083602904,Fairly rated
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"The Familiar of Zero: ""Rondo"" of Princesses - Seductive Beach",67.0,66.3669859316251,0.633014068374905,Fairly rated
Karen,Karen,53.0,52.36722152692245,0.6327784730775505,Fairly rated
Denei Shoujo VIDEO GIRL AI,Video Girl Ai,70.0,69.36794317033373,0.6320568296662685,Fairly rated
Kimi no Suizou wo Tabetai,I Want to Eat Your Pancreas,84.0,83.36942531430131,0.63057468569869,Fairly rated
Transformers Masterforce,Transformers Super-God Masterforce,63.0,62.37017577288793,0.6298242271120671,Fairly rated
Wo De Yi Jie Zhi Lu,My Journey in an Alternate World,60.0,59.37194052144128,0.6280594785587184,Fairly rated
Slayers Movie,Slayers: The Motion Picture,70.0,69.37233141621614,0.6276685837838585,Fairly rated
Xi Yangyang Yu Hui Tailang: Yangyang Kuaile de Yi Nian,Pleasant Goat and Big Big Wolf: Joys of Seasons,51.0,50.373098368531814,0.6269016314681863,Fairly rated
Ga-Rei-Zero,Ga-Rei-Zero,74.0,73.37400781147767,0.6259921885223321,Fairly rated
"Hana wa Saku, Shura no Gotoku",Flower and Asura,70.0,69.37632967892307,0.6236703210769292,Fairly rated
Ganbare! Bokura no Hit and Run,Hit and Run,49.0,48.37725363167139,0.6227463683286132,Fairly rated
TIME DRIVER: Bokura ga Kaita Mirai,TIME DRIVER: Bokura ga Kaita Mirai,57.0,56.379008084327225,0.620991915672775,Fairly rated
Tada-kun wa Koi wo Shinai,Tada Never Falls In Love,73.0,72.3808027628457,0.619197237154296,Fairly rated
Yakunara Mug Cup Mo,Let's Make a Mug Too,64.0,63.381086874454226,0.6189131255457738,Fairly rated
Shion,Sion,57.0,56.381511149872296,0.6184888501277044,Fairly rated
Xiaoke de Huatu Xie Hua: Pan Xie Yu Luo,Kay's Daily Doodles: The Metal Crab and the Spiral Conch,63.0,62.38293045922433,0.6170695407756668,Fairly rated
Kidou Shinsengumi Moeyo Ken TV,Moeyo Ken,59.0,58.3833536614513,0.6166463385486978,Fairly rated
Erementar Gerad,Elemental Gelade,68.0,67.38654190501022,0.613458094989781,Fairly rated
Aoki Ryuusei SPT Layzner,Blue Comet SPT Layzner,70.0,69.38671600439524,0.6132839956047604,Fairly rated
I Want Nothing,I Want Nothing,45.0,44.38753704722405,0.6124629527759495,Fairly rated
Hikaru no Go,Hikaru no Go,79.0,78.39050422300785,0.6094957769921479,Fairly rated
Asatte no Houkou,Living for the Day After Tomorrow,68.0,67.39230041243064,0.6076995875693569,Fairly rated
Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,61.0,60.39401804566447,0.6059819543355331,Fairly rated
Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza,Horizon in the Middle of Nowhere Specials,54.0,53.39476626295987,0.6052337370401304,Fairly rated
Kotarou wa Hitorigurashi,Kotaro Lives Alone,81.0,80.3959218725247,0.6040781274753044,Fairly rated
Ishuzoku Reviewers,Interspecies Reviewers,72.0,71.39894889422473,0.6010511057752694,Fairly rated
MASTER,MASTER,58.0,57.400329595275025,0.599670404724975,Fairly rated
Harukanaru Toki no Naka de: Hachiyou Shou,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,65.0,64.40070573161118,0.5992942683888174,Fairly rated
Torokeru Tetsugaku,Torokeru Tetsugaku,59.0,58.40395620227278,0.5960437977272193,Fairly rated
Alexander Senki Movie,Reign: The Conqueror Movie,61.0,60.406161653630534,0.5938383463694663,Fairly rated
Ningyo no Kizu,Mermaid's Scar,64.0,63.4068325396612,0.5931674603387975,Fairly rated
"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness,70.0,69.40709290412516,0.5929070958748355,Fairly rated
Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,Ebiten: Ebisugawa's Public High School Temonbu,60.0,59.41410800856906,0.5858919914309411,Fairly rated
Nekojiru-sou,Cat Soup,71.0,70.41635522260594,0.5836447773940563,Fairly rated
Green Legend Ran,Green Legend Ran,63.0,62.41672331372019,0.5832766862798096,Fairly rated
GOLDEN BOY: Sasurai no Obenkyou Yarou,GOLDEN BOY,78.0,77.41753741206432,0.5824625879356802,Fairly rated
Kojin Taxi,Sex Taxi,53.0,52.418704966856424,0.5812950331435758,Fairly rated
Ansatsu Kyoushitsu: episode:0 Deai no Jikan,Assassination Classroom: Meeting Time,71.0,70.41886794121939,0.5811320587806108,Fairly rated
"Seijun Kango Gakuin: Shinjin Nurse ""Yumi"" Chigyaku no Kango Jisshuu",Nurse Me!,53.0,52.4210855278578,0.5789144721422019,Fairly rated
Kagami no Genon,sound / phantasma / mirror,52.0,51.424901735734714,0.5750982642652858,Fairly rated
Reijoku no Yakata,The House of 5 Lusts,55.0,54.42647067759043,0.5735293224095699,Fairly rated
Chuunibyou demo Koi ga Shitai! Ren: Saisei no... Jaou Shingan Mokushiroku,"Love, Chunibyo & Other Delusions - Heart Throb -: The Rikka Wars/ Apocalypse of the Wicked Lord Shingan Reborn",73.0,72.43127671333617,0.5687232866638254,Fairly rated
Bungou to Alchemist: Shinpan no Haguruma,Bungo and Alchemist -Gears of Judgement-,60.0,59.43324499135804,0.5667550086419624,Fairly rated
Namu Amida Butsu!: Rendai UTENA,Namuamidabutsu! -UTENA-,51.0,50.436506084819285,0.5634939151807146,Fairly rated
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Maquia: When the Promised Flower Blooms,82.0,81.43719607651322,0.5628039234867828,Fairly rated
Zero no Tsukaima: Futatsuki no Kishi,The Familiar of Zero: Knight of the Twin Moons,70.0,69.4373335261404,0.5626664738595935,Fairly rated
Lv1 Maou to One Room Yuusha,Level 1 Demon Lord and One Room Hero,70.0,69.4399145338903,0.5600854661096974,Fairly rated
Carol (Music),Carol,62.0,61.4405954597393,0.5594045402607009,Fairly rated
Kaijuu Girls (Kuro): Ultra Kaijuu Gijinka Keikaku,KAiJU GiRLS BLACK,61.0,60.443111370452826,0.5568886295471742,Fairly rated
Zettai Muteki Raijin Ou,Matchless Raijin-Oh,69.0,68.44603972178015,0.5539602782198472,Fairly rated
Sei Shoujo: Seido Ikusei Gakuen THE ANIMATION,St. Prostitute  ~Sex School Education Academy~,61.0,60.44893920899855,0.5510607910014471,Fairly rated
Dolly,Dolly,55.0,54.45092938778605,0.5490706122139528,Fairly rated
Chikan Monogatari,Legend of the Pervert,57.0,56.45223030408588,0.5477696959141198,Fairly rated
Noragami OVA,Noragami OVA,74.0,73.45302019049936,0.5469798095006411,Fairly rated
Cyberdoll FeiFei,Virtually Real - Cybervenus FeiFei,41.0,40.45417028646369,0.5458297135363068,Fairly rated
Dumbbell Nan Kilo Moteru?: Silverman Gym Oni Tore Kouza,How Heavy Are the Dumbbells You Lift?: Silverman Gym Intense Training Course,64.0,63.45456913281638,0.5454308671836188,Fairly rated
Kamiusagi Rope: Valentine Day-hen,Paper Rabbit Rope: Valentine Day,44.0,43.45577810494086,0.5442218950591382,Fairly rated
Osamu to Musashi,Osamu and Musashi,54.0,53.45624419082899,0.5437558091710102,Fairly rated
BanG Dream!,BanG Dream!,68.0,67.45705698930851,0.5429430106914879,Fairly rated
Princess Minerva,Princess Minerva,59.0,58.45735544467246,0.5426445553275414,Fairly rated
Net-juu no Susume,Recovery of an MMO Junkie,73.0,72.4614060052258,0.5385939947742031,Fairly rated
Cyber City OEDO 808,Cyber City Oedo 808,70.0,69.46335320176429,0.5366467982357079,Fairly rated
Koi wa Ameagari no You ni,After the Rain,73.0,72.46423966515135,0.5357603348486464,Fairly rated
Yuki Hodokishi Futaai,Pokémon: Hisuian Snow,73.0,72.46643033531379,0.5335696646862118,Fairly rated
Nihiki no Sanma,Nihiki no Sanma,41.0,40.467746014120536,0.5322539858794642,Fairly rated
Koufukuron,Koufukuron,68.0,67.4686356578173,0.5313643421826981,Fairly rated
KOF XV: Special Animated Short,KOF XV: SPECIAL ANIMATED SHORT,67.0,66.46989646324994,0.5301035367500617,Fairly rated
Xi Yangyang Yu Hui Tailang: Mama Le Fengkuang,Pleasant Goat and Big Big Wolf: Love You Babe,44.0,43.47066410502179,0.5293358949782103,Fairly rated
Strike the Blood: Valkyria no Oukoku-hen,Strike the Blood: Kingdom of the Valkyria,69.0,68.47076626810734,0.5292337318926599,Fairly rated
"Ququ Bucai, Zaixia Ye Guai",Monster But Wild,66.0,65.47130675937125,0.5286932406287548,Fairly rated
ENDLESS FES,ENDLESS FES,64.0,63.47252942804477,0.5274705719552273,Fairly rated
Dr. Ratio no Keiji Jougaku-teki Nyuuyoku Riron,Dr. Ratio's Metaphysical Bathing Theory,70.0,69.47319413330435,0.5268058666956534,Fairly rated
Majo wa Kekkyoku Sono Kyaku to... The Animation,"In The End, The Witch And Her Customer... The Animation",67.0,66.47412820733423,0.5258717926657681,Fairly rated
Mochi Mochi no Ki,The Tree of Courage,47.0,46.475070122657954,0.5249298773420463,Fairly rated
TARI TARI,Tari Tari,73.0,72.47533910571548,0.5246608942845228,Fairly rated
Thermae Romae,Thermae Romae,67.0,66.47645707635357,0.5235429236464313,Fairly rated
Mr.,Mr.,68.0,67.4767848526447,0.5232151473553017,Fairly rated
Aisai Nikki,Wife Diaries,59.0,58.47699206626313,0.5230079337368707,Fairly rated
Choujigen Game Neptune THE ANIMATION: Yakusoku no Eien (True End),Hyperdimension Neptunia: The Eternity (True Ending) Promised,68.0,67.4800206664986,0.5199793335013965,Fairly rated
Aftermath,Aftermath,57.0,56.48761678313859,0.5123832168614086,Fairly rated
Toon Bangers feat.DEMONDICE,Toon Bangers feat.DEMONDICE,64.0,63.48769999683432,0.5123000031656773,Fairly rated
Little Witch Academia: Mahou-jikake no Parade,Little Witch Academia: The Enchanted Parade,76.0,75.48860175194267,0.5113982480573327,Fairly rated
MAZE KING,MAZE KING,43.0,42.489862629007675,0.5101373709923251,Fairly rated
Tales of Symphonia THE ANIMATION: Sylvarant-hen,Tales of Symphonia: The Animation - Sylvarant Arc,68.0,67.49168147274311,0.5083185272568898,Fairly rated
Kidou Shin Seiki Gundam X,After War Gundam X,72.0,71.49411261009708,0.5058873899029237,Fairly rated
Hinadori no Saezuri,Maiden of Deliverance,47.0,46.4952702938951,0.5047297061048965,Fairly rated
B-PROJECT: Netsuretsu*Love Call,B-PROJECT Passion*Love Call,60.0,59.4991327457432,0.5008672542567965,Fairly rated
SPY×FAMILY,SPY x FAMILY,83.0,82.50045747436262,0.49954252563738066,Fairly rated
Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,Food Wars! The Third Plate: Erina at Polar Star Dormitory,73.0,72.50412231503476,0.49587768496523665,Fairly rated
SHAMAN KING (2021),SHAMAN KING (2021),64.0,63.5077587442929,0.49224125570709987,Fairly rated
mock,mock,59.0,58.509673720363,0.4903262796370029,Fairly rated
Winter Garden,Di Gi Charat: Winter Garden,63.0,62.51009893166824,0.4899010683317613,Fairly rated
Hana no Ko Lunlun,Angel,69.0,68.51044425560721,0.4895557443927885,Fairly rated
NIJIYON ANIMATION: Shinsaku Animation,NIJIYON ANIMATION: Yu and the School Idol ,68.0,67.51057160854151,0.48942839145848893,Fairly rated
Shin Angel,New Angel,56.0,55.51216739565233,0.4878326043476733,Fairly rated
In no Houteishiki,Immorality,56.0,55.512867914659374,0.487132085340626,Fairly rated
Kono Subarashii Sekai ni Shukufuku wo! Kurenai Densetsu,KONOSUBA -God's blessing on this wonderful world!- Legend of Crimson,82.0,81.51473213262265,0.4852678673773454,Fairly rated
Flopnik,Flopnik,61.0,60.51733814728871,0.4826618527112885,Fairly rated
Tales of Zestiria the Cross,Tales of Zestiria the X,69.0,68.52018480925506,0.4798151907449437,Fairly rated
Unnamed Memory Act.2,Unnamed Memory Season 2,70.0,69.52049407486994,0.47950592513005574,Fairly rated
Aoki Hagane no Arpeggio: Ars Nova,Arpeggio of Blue Steel,69.0,68.52503525517756,0.47496474482244366,Fairly rated
Otome wa Boku ni Koishiteru: Futari no Elder,Otoboku: Maidens are Falling for Me 2,64.0,63.527734483711654,0.47226551628834557,Fairly rated
Horizon,Horizon,53.0,52.52920919032586,0.470790809674142,Fairly rated
Ramen Daisuki Koizumi-san,Ms. Koizumi Loves Ramen Noodles,62.0,61.52948895210259,0.4705110478974106,Fairly rated
Fireball,Fireball,63.0,62.532173749999345,0.46782625000065536,Fairly rated
KISS Yori...,A Heat for All Seasons,51.0,50.53237432063966,0.4676256793603386,Fairly rated
Jinsei,JINSEI - Life Consulting,61.0,60.534755365142175,0.4652446348578252,Fairly rated
Kekkai Sensen,Blood Blockade Battlefront,74.0,73.54090758786083,0.45909241213917085,Fairly rated
Kimi ni Todoke,Kimi ni Todoke: From Me to You,79.0,78.54125983346344,0.4587401665365576,Fairly rated
Hyakka Ryouran: Samurai Bride Specials,Samurai Bride Specials,61.0,60.54340995364917,0.4565900463508328,Fairly rated
Koupo Nichichi Kusa no Kurashi,Daily Lives at Daisy Lodge,46.0,45.54383079135427,0.45616920864573274,Fairly rated
Date A Live: DATE TO DATE,Date A Live: Date to Date,70.0,69.54694183852614,0.45305816147386224,Fairly rated
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,Food Wars! The Third Plate: Totsuki Train Arc,77.0,76.54931396015925,0.45068603984074684,Fairly rated
Lapis Re:LiGHTs,Lapis Re:LiGHTs,64.0,63.55015074478796,0.4498492552120368,Fairly rated
Da Capo Second Season Omake,D.C.S.S: Da Capo Second Season Omake,59.0,58.55088361851411,0.4491163814858865,Fairly rated
